year,country_code,country_code_letter,HDI_value,dollar_per_capita
2014,68,BOL,0.683,5.44
2014,70,BIH,0.751,120.55
2014,72,BWA,0.683,1.22
2014,76,BRA,0.753,11.21
2014,84,BLZ,0.716,10.96
2014,90,SLB,0.562,443.48
2014,96,BRN,0.834,7.56
2014,100,BGR,0.807,59.44
2014,104,MMR,0.548,8.06
2014,108,BDI,0.419,0.0
2014,112,BLR,0.81,83.7
2014,116,KHM,0.559,7.25
2014,120,CMR,0.553,23.8
2014,124,CAN,0.925,356.48
2014,140,CAF,0.354,3.82
2014,144,LKA,0.757,2.44
2014,152,CHL,0.841,140.11
2014,156,CHN,0.732,10.55
2014,170,COL,0.755,1.17
2014,174,COM,0.551,0.02
2014,178,COG,0.609,22.84
2014,188,CRI,0.79,15.19
2014,191,HRV,0.842,200.52
2014,196,CYP,0.867,0.77
2014,203,CZE,0.889,213.85
2014,204,BEN,0.506,1.15
2014,208,DNK,0.932,159.79
2014,214,DOM,0.728,1.11
2014,218,ECU,0.759,17.99
2014,222,SLV,0.663,1.47
2014,231,ETH,0.445,0.01
2014,233,EST,0.879,1119.84
2014,242,FJI,0.715,58.32
2014,246,FIN,0.928,598.49
2014,251,FRA,0.892,43.96
2014,258,PYF,,0.8
2014,266,GAB,0.687,160.89
2014,268,GEO,0.793,5.86
2014,270,GMB,0.462,3.49
2014,275,PSE,0.698,7.21
2014,276,DEU,0.942,112.99
2014,288,GHA,0.582,11.75
2014,296,KIR,0.612,0.0
2014,300,GRC,0.879,7.09
2014,304,GRL,,0.01
2014,308,GRD,0.783,0.28
2014,320,GTM,0.64,4.48
2014,324,GIN,0.436,0.39
2014,328,GUY,0.682,71.99
2014,340,HND,0.603,5.94
2014,344,HKG,0.932,77.99
2014,348,HUN,0.84,82.65
2014,352,ISL,0.946,1.46
2014,360,IDN,0.69,15.73
2014,364,IRN,0.783,0.34
2014,372,IRL,0.918,112.34
2014,376,ISR,0.899,1.2
2014,380,ITA,0.882,34.45
2014,384,CIV,0.499,9.2
2014,388,JAM,0.714,0.66
2014,392,JPN,0.91,1.32
2014,398,KAZ,0.794,0.31
2014,400,JOR,0.737,2.85
2014,410,KOR,0.906,2.0
2014,414,KWT,0.816,1.95
2014,417,KGZ,0.686,0.04
2014,418,LAO,0.597,19.52
2014,422,LBN,0.755,2.03
2014,426,LSO,0.5,0.14
2014,428,LVA,0.85,1130.98
2014,440,LTU,0.864,392.57
2014,442,LUX,0.927,483.77
2014,446,MAC,,1.59
2014,450,MDG,0.497,0.31
2014,454,MWI,0.493,1.43
2014,458,MYS,0.787,141.66
2014,470,MLT,0.881,1.34
2014,480,MUS,0.788,1.08
